V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23
-0.00107010147435684 0.0244978076337148 0.00139568562267047 0.0192684820801579 -0.0315263863749883 -0.0330117238898399 0.00820504812790189 -0.0469619505529447 0.0189700080882416 0.00648010971416464 -0.03163290533342 -0.00418261436158303 -0.00632346989434995 -0.0266516735349846 0.034454724368534 0.0350778008290265 -0.0110880350895483 -0.00167623829187575 0.0368711884352161 0.000304181741257258 -0.00219764453172475 224021962.099524 29824417.8043923
0.0295521896628374 -0.00671077955761192 -0.00804655221395421 -0.0120641752207183 0.0112832531953743 -0.00932122223479273 0.0176037528218527 0.0105330320192307 0.0275091685218258 0.00786328898711168 -0.00281309912751269 -0.00647962830865018 0.0476837597178629 -0.0149382893941589 0.0172080064515082 0.0260538305648147 -0.011908047387413 0.0164874039703591 -0.00535629628807093 -0.00854631861430875 0.015707010537639 204897988.731469 21697599.393232
-0.0182313223326371 -0.018648670952116 -0.00509295333375378 0.00493289834073899 -0.00827444917175861 0.0336889676526047 -0.00240662420120086 0.0218172071051812 0.00200702576919456 -0.00270697429972125 -0.0287270411683876 0.0182660480880778 0.00464210801442987 -0.018467192829576 0.00363938140356894 -0.00857491998838103 -0.0248337022108038 0.0170525432800411 0.0101126178036053 0.0121270992315176 -0.0258382455160485 333636715.706117 48452522.613828
0.0254237015627655 -0.0225966844387688 0.00714102718920063 0.0204048361614875 -0.00652885837050215 0.0329372883831183 0.0272643404111503 -0.00322968206603711 -0.0091601649612902 -0.00234858313280295 0.0651143961781782 -0.0167028021535827 0.00837167731586332 -0.00674856955987174 -0.00799130342197438 -0.00259571262243438 -0.00223375228494853 0.0111451435674901 0.0172238675208252 0.00480020960829962 0.0146515644893091 183446394.507939 21781165.430314
-0.0138651728524931 -0.0302809875679741 0.00332266904585108 0.00469532000186909 -0.0000514511785651792 -0.000755296278056361 -0.029952302279988 0.00441878426638478 0.0438477601280545 -0.0157224123105094 -0.0171559966937814 -0.0104347179567353 -0.000774560270966616 -0.0122419604832487 0.0145190121814705 0.0248753524978998 -0.0370563558242927 -0.00702017111615654 -0.00291797072915088 0.0134988364186366 0.0104488971534767 208164300.434463 23437153.1267515
0.0381472125293822 0.0277227087193485 -0.0380498486813823 -0.0109378775801487 0.000800680007426969 -0.0375712471111627 -0.0217425730460902 -0.00486817856659671 -0.0186029498270222 0.00391224812210722 -0.0131877604979741 -0.0218788191394127 -0.0466000973079758 -0.00227737417787989 -0.00810327628135149 -0.0171254984782182 0.00134515654757776 -0.00788485203813586 0.0146988884791355 -0.0211063774765976 0.023753014109721 166059510.580087 18207652.2467436
-0.0178878602147786 0.00713038597673008 0.00619555572138973 -0.0158990422170744 -0.00142613027809027 0.0245441604541845 0.00572435557079439 0.0170612631780011 -0.00274466220195066 0.0187686922310169 0.0159557526180467 -0.024879009597431 -0.0331538113425091 0.0188566951251182 -0.0076221315057266 -0.0313998957109298 0.000668442572535767 0.0144714877245001 -0.00803324821997411 -0.021450546751005 0.0421816165583537 129779371.219895 12513439.6380771
-0.0185321308870634 0.00952698159675328 -0.0183631946670604 0.00322844525859335 0.0175148992760419 0.044602806544672 -0.00338736983553699 0.0032310903234874 -0.0438223235116935 -0.00170158667468734 -0.00882056143319567 0.0217270917288825 0.0289895174801335 0.0170889298528818 0.00473223907519582 -0.0119165389078961 0.00801444876855672 -0.0121217721396265 -0.00940498486408681 -0.0121855507472783 -0.0159759397104214 302012743.32089 39878458.9318646
0.0140374915031819 0.0265646705937921 0.0148585101736996 -0.00656184875408705 -0.017857407321321 0.0114786614579529 -0.0094382894675021 0.0373442148778847 -0.0208369138212885 0.00726331282976874 -0.00346546593366684 -0.00997354392265028 -0.0284470238222965 -0.0216112046973305 -0.00639191395093406 -0.0290027112664036 -0.0311877311732995 -0.00520140723621432 -0.0059887534732218 -0.0212481359616419 0.0108734856317477 205108808.884931 23843747.8809403
-0.00647215298269101 0.0000170003239855974 0.00968068252175299 -0.0180676471926276 -0.00159748531787975 -0.0211234212564663 0.0232751116209449 0.0265611269386005 0.0119895759552734 -0.00953129991155627 -0.00222247192045207 0.00250774543549583 -0.0167411722028882 -0.0276051375086573 0.0142987759555826 -0.00805982324574067 0.00180865980450513 0.0417503240927286 -0.0245156208369237 -0.0013597130972449 -0.00980101166897234 294366322.107213 35438719.6990881
0.00874268268826141 0.033796696221536 0.0180492804750029 -0.0316313326367191 0.0254372298003161 -0.0228020532284603 -0.00512024073236706 0.0334731663971386 0.0163107333920557 0.0271365557996922 -0.0271116601878807 -0.0228753962026999 -0.0125784585657562 0.031195891085421 -0.0363308035913666 -0.0148394818557262 -0.00140862155302217 0.00814296041807611 0.00244076832433856 -0.0327843029027043 -0.033521018846976 412091860.227738 59634090.9637116
-0.0198348841030801 -0.0172582408839029 -0.0145452724601548 -0.0238403290164898 -0.020703351398786 0.0202024783656174 0.0179114283027222 -0.00531931930398662 0.00144255238540761 0.00584031253080885 -0.0038432431538973 -0.0180017464564989 -0.0309122712986276 -0.0018902527890666 0.0026737946093361 -0.00935383002888766 0.00150896180841422 0.0368456739069523 0.0121002153748098 -0.00816411163500343 -0.0282532927540758 339092742.468722 50227857.6808199
-0.0181987097067703 0.00972373241062753 -0.0163345162535079 0.0121998047886363 -0.0252704731266497 -0.00458800588856902 -0.00206324530120361 -0.0129837388711991 -0.00221283254531991 0.00497443582648403 -0.00939283898253403 -0.00776111691466589 0.00769796954335254 -0.00358440778545699 -0.0113775751675887 0.00650100205706835 0.00243730086047414 0.00768009586075114 0.0201478866737846 -0.0185607980500045 -0.0101269605510502 258060760.646603 35705837.0925892
-0.0142285663183936 0.0200389329416345 -0.00310475519938058 -0.00262997770324466 -0.00311456296165605 0.00162576229803815 0.0097357812535828 -0.0177875720542452 0.037821026675148 -0.0156474755711102 0.0348785588884793 -0.0137183581501613 -0.00262821583583197 0.0194865332576073 0.0266171221683423 -0.00351609544763556 -0.0437782610542959 -0.0556709127753455 -0.010084368256176 0.00467206823508649 -0.0126248053666231 296326269.59458 37125993.8925469
-0.0000194127994804843 -0.0138637188138974 -0.00744979593257177 0.00379105580597698 -0.00751826956709194 0.00230864596627969 -0.00254603196993738 0.0124230151881133 -0.0172610863320092 0.00357997401915876 0.00751505924708607 -0.017331724309698 0.00689250268252411 -0.0141718886106471 0.00414013050929525 -0.0201247728341064 -0.00697965841266814 -0.0031890953502894 0.027464639310856 -0.00831921824102585 0.00139804316624941 213746127.596357 28342807.0679277
0.00405540687742145 0.0105433806588045 -0.0176736751258361 -0.0157683308907912 0.0244131298161351 -0.00727567068836575 -0.0119620626909956 0.0208734797760275 0.0338342002208244 -0.00714726457952011 0.00133641214951547 0.0498314263547836 0.00912616475646484 -0.0189203555270818 0.0113802591576091 0.0112844196997366 -0.0110029328105538 0.0142097184074773 -0.0176960159446756 0.0220703200412297 -0.00603025106184012 289604003.879591 32586608.9973425
0.0236110716366648 -0.00193007441850959 0.0496795539285641 -0.0192804356459685 0.0280065831315951 -0.00381889183614622 -0.0121475208407318 -0.0365840196154866 -0.0360406002366203 0.023920893249497 -0.026200061070196 0.00806797286858581 0.0419171669254324 0.00368595563126265 0.0072624170016673 0.0130008133750923 0.0291109392142422 0.0117212908184431 -0.0231195396979683 0.0197546379839267 -0.0218560691796958 343556059.576918 43024025.9826757
0.0122174354063153 0.000733549149033481 -0.0246106432569731 0.0292332163312963 0.0195118463174081 -0.00966140164451541 -0.0239590091108348 -0.00815573217393883 0.00151378370744851 -0.0146654773309128 -0.0171044164490652 0.0136936425096867 0.0163199699547668 0.0527039072771425 -0.00294077116090708 0.0196963658669001 0.000774991270238472 0.00847285447101444 -0.0179813090916746 -0.000594072722632761 -0.0059696636974036 281761635.849969 33377484.3302878
-0.0151968198012942 0.0226533417692722 -0.00654553038070898 0.00387869189489823 -0.0129824857480283 0.018789514761557 -0.0355447935511124 0.0223401302747801 -0.014998309709784 0.0247568000126631 -0.025629526755715 0.00384287198626481 0.0130462826138503 0.016739585370109 0.0259741381700743 0.0172190886138296 0.00829855660257429 -0.0082403718835999 0.0173875062251381 0.0215176613113224 -0.0392255620563434 386042072.109341 62586275.6210106
-0.00686256180560355 -0.00514703783083544 -0.0235414345748502 -0.00922293793283782 0.0117475080973349 0.0127887230268299 -0.00684102274069744 0.0131943655050844 -0.00402015085114087 -0.0134039821570304 -0.0114154737024764 0.00203909112787352 -0.0314300175734483 0.00638459577179587 -0.0151338776914464 -0.00906060505559676 0.00498452030750435 0.0311197486743183 -0.0154456321799882 -0.0322580701986237 -0.000478180657370443 257688201.70526 30137951.9095596
-0.00104717307469631 0.0310641089090189 -0.00198300390777971 -0.00234194636248151 0.00293221132888801 -0.00544316582307906 0.0226691167844347 0.00838196250103357 -0.0114390866047817 0.0130713413031278 0.0215924614984016 0.0132676991524141 0.00859297279539715 -0.0198616472464848 -0.00813020762187731 -0.0173188988029678 0.00337040723899015 -0.00564183120850022 0.00911264855442294 0.00635362724819604 0.012294864430939 193553109.501828 22417426.7509609
0.025262605593142 -0.0122415745691646 0.0130386107032694 -0.0310719959373252 0.00351354387814952 -0.0276694144050229 -0.00837986208795057 -0.0135855881913176 -0.00585262504167817 0.0247800870167543 -0.0391583096791993 -0.0045247171236792 -0.0100306821142527 -0.0284446199619809 0.00256418912096272 -0.021130802520212 0.0112605096364597 0.00609554612102559 -0.013938994669649 -0.0355763998966504 -0.0151849579517916 323921216.516604 40018566.1790872
-0.037134122593344 -0.0105076382551268 0.0247282864065574 0.0172797561409577 0.0210652092574761 -0.0109705815230955 0.0107167629472077 0.0027193006012411 -0.0273380846285422 -0.0126078608538077 0.00833041712595441 -0.0279641498452609 0.0381810810729264 0.00603460366550051 -0.0276589609606728 0.0189245781151434 0.00675961174088405 0.042408922234316 0.0188624818078159 0.017240980347088 -0.0191031177815257 279665636.721796 41750831.8844906
0.0236157741358805 -0.0194470997767892 -0.0126601955729925 0.0093164064729025 -0.00394255964830615 0.0185707702207285 -0.0145683402165502 -0.0358654362845907 -0.0106373943168221 -0.00313542846396361 -0.0282493494068698 -0.00830816761053789 -0.0275256316561992 -0.0133277799059813 -0.0230763037010795 -0.00992821404841545 -0.015325663348902 0.0400463991647302 -0.0243964746991136 0.0027397739544703 -0.00642552683052091 277369739.940779 32543562.6795136
-0.00977629218678379 0.0178384092269013 0.0079413838520548 -0.0147776983910257 -0.00923652779220866 0.00475572176599798 0.0243180793588074 0.0045551678511387 0.0212249562170217 0.0440365604029272 -0.00536467174627394 -0.000396242565790826 -0.00159269143854335 -0.0109124072513354 -0.00940895071388078 -0.0276356590246226 0.00424798292097619 0.0243017683114257 0.0150898760831548 -0.00637906180780994 0.00734456932300406 209085363.711496 24988252.174344
-0.0158095099918834 0.00893478043949214 0.00435154692965073 -0.0281370892467631 -0.0116070318585573 -0.0293166967721607 -0.0167313054801787 -0.0255842094176673 -0.0432444761772181 -0.00541978516815372 -0.0314837033855202 -0.0348221349289412 0.0110297369548952 -0.00120323407204324 -0.0180139746221416 0.00662410072104574 -0.00114424659409623 0.0164012682212002 -0.0185565408807466 0.00448789501058171 -0.00480529837748187 243680824.49358 30047223.3292815
0.012434937706438 0.039008787922993 -0.0343670713546059 0.0480559179860104 -0.0110462664130493 -0.00711108783966063 -0.0208405499819669 0.00483837719366589 -0.00761530215696041 0.00279300923338066 -0.0175938667677883 0.0320551780566848 -0.0189303899691861 0.0124726215819301 -0.0105102862946057 -0.0215873583370539 -0.0230812687816234 0.0171375851567534 0.00194112902938353 -0.01488677929537 -0.0102749597267862 284597968.357249 37162393.1713905
-0.00408449847514861 0.0195345461177683 0.0316578450901501 -0.00768733531272834 0.00612213690842083 -0.0147528858250153 -0.00410971957675611 0.00138614275961829 -0.0262760455662831 0.0207316502534674 -0.0290539724025354 0.0316513637877936 -0.0123390600864344 0.00924986433377037 0.00786562852276308 -0.0158989328480291 0.0110271831842375 -0.021947165021652 0.00689697209994919 -0.00956561103136282 -0.0108162614964286 276344039.101835 35867199.9822293
-0.012293121122131 0.0209497848300435 0.00184920712698455 0.000736744162436343 0.021177606193726 -0.0283580319362203 -0.0201665715054905 -0.0142044282283908 -0.00860781566923372 0.0337184532758297 -0.0206810625109491 0.00763569198084073 0.0616366363463084 -0.024051267002876 -0.0153866825626701 0.0140057728841923 -0.0171300250941522 0.0166568870954139 0.0580917173262206 -0.00781383393174747 0.00629107899117276 192220611.15042 25454192.4903267
-0.00228112053343578 0.0365118680581901 0.0000631021242896943 -0.00797640518225763 -0.0232709423824781 0.0267129425300337 0.029810412447979 0.0202142339901476 -0.00384799302507501 0.0115031166363775 -0.0181783039596312 0.0479609772158558 0.00402382229550506 0.0122456082193821 -0.00154951951023812 -0.020334446575935 0.0311388437497634 -0.0137728330918495 0.0254390281010294 -0.0149948153051927 0.00579587750357786 211035464.308991 26010540.7016662
0.0398637716344806 0.00484110148121829 -0.0210906191544294 0.00198982501613503 0.00987223999048317 0.00928669856976737 0.0155203322774016 -0.00822865521939353 -0.0155751285079135 0.000947686985853519 0.0178478528620978 0.0445901490185064 -0.00292386352115064 0.0151790357131855 -0.0103524785260188 -0.00480530620241124 0.0186037517414042 0.0179710995664884 0.0234704682234751 0.00848156787755837 0.0313112840229601 149159622.677477 15385787.1667273
-0.033373954446185 0.0218984427588157 -0.00420680360712957 -0.000693635865846852 0.039122523501879 0.00162255332642514 0.00251475731926835 -0.0366203515550597 -0.0212572620629465 -0.0346983074616082 -0.00325652800551861 -0.0296624788669107 -0.00560565554827055 -0.0165436763898654 0.0311694176886995 -0.0373958633150833 -0.0271592658783292 0.00596300752102008 0.000215584225630774 -0.0150283443874579 -0.0124113137238682 278662416.482595 36779541.8218304
0.028499749630125 -0.00683696301355737 0.0156103124932612 0.0454244390858747 -0.0247461274176338 0.00404909262704219 -0.0242703709860015 0.0448942880505372 0.0142452876580185 0.0439611396366126 -0.0276437237764916 0.00632926511820773 0.0419192351829341 -0.0085863459049331 -0.00923098640407736 0.0219578383977504 -0.0110514609804601 0.0138519059327589 0.00821608153982982 -0.0222481697391476 0.0370429617716652 142579177.152093 14779203.1640105
-0.00423670327844273 -0.0378722539031695 -0.0452112804232975 -0.0166091374358081 0.0194439450019726 -0.0122907076377856 0.0124825583774227 0.0023636934737038 -0.0064514766199658 -0.0152104578423747 -0.002210336633039 0.00925136872655272 -0.0426138280579365 -0.0163606120454815 -0.016423976101842 -0.0126784417993911 -0.00632306772714564 0.0159282053295608 0.00708433492511053 0.0244058099816662 0.00195663449554689 224664876.034975 26900789.1729888
0.00563242172127426 -0.0049833379947099 -0.02479840417708 0.0359668779795131 -0.0169941780681972 0.0168078969950136 0.0172190258923729 0.0259974303438813 0.00482143162768018 -0.00508847260192075 0.0105937495947141 -0.0279068758696877 -0.0326703466634739 0.0331438841506135 0.0176847851927707 0.00616130650969028 -0.0101912413426412 0.0282071322408279 0.0256211718693679 0.00206031024753557 0.00199944477669798 213330109.992876 28636121.6378376
-0.0116311051645079 -0.0183168718032909 0.00258995876968567 -0.00453163642281736 -0.00941626465512621 -0.0259143885499767 -0.0105393150623089 -0.0146908301038116 0.00437729121497881 0.0259116472766342 0.0100053750814584 0.0146382479821406 -0.0182604498375371 0.0302692329046716 -0.0287793366769874 0.00855347901266953 0.0217838294020626 0.0446853843560436 0.0229170781797586 0.00242126502022071 0.0188634647537046 170308196.862986 19436546.2246458
-0.0242965164955209 0.0218113840093743 -0.0209185871250607 -0.0251981067535968 0.00651407898918515 0.0321917820487623 0.00658884537507118 -0.0229367681638077 -0.0000962471538052847 -0.00155042735012329 0.0330413039801606 0.00368825499065341 -0.0058447230355152 -0.00605871573175236 0.00391553495252428 -0.0107782931050911 -0.0191168070656118 -0.0177052539203845 -0.0434153529196911 -0.00315444065571274 -0.0277583418792573 392846527.478882 49296386.810901
0.0386762476593001 -0.00680861409943305 -0.0154757171952635 -0.00434146455755858 -0.0330156359222925 -0.0282584356772983 -0.0278371134522069 0.0168309321474649 -0.0213377652905938 0.0330475717046992 0.00493113406129203 -0.00137778256916675 0.00900595020235679 0.053801460254738 -0.0116309865427098 0.035649235689618 0.00243085559945429 0.0587172580201775 -0.0249621362421421 0.0172640836456242 -0.030490241477291 383068766.563661 52770749.2300432
0.0156827637582878 -0.00570670618527234 -0.0162001243673519 0.0125754145555655 0.0221933647232125 0.00647682860211608 0.0115929627245166 -0.0209209939994563 -0.0222122185318783 -0.010444400954709 0.00966747033038716 -0.0153247184824608 0.00754365261062296 0.0104948610485417 0.00759933556445735 0.0196101340578954 -0.00414175869604197 0.00242771185861666 0.0264703206226539 -0.0105436978472306 0.0110588038028936 192236522.53527 23408966.3960251
0.0308304644167155 -0.0217298130089441 -0.00222570729646226 0.0291904921582273 0.0211547128822638 -0.0169609697425235 0.00289195058486011 0.0390309618601375 -0.00643886570732579 -0.012276510435144 0.00380414525536558 0.0042178124095064 -0.0293778284959679 0.0144065835257669 -0.0241755363347411 -0.0122026707181681 0.00262437234275779 -0.0272435449966531 0.0137607848372846 0.0105457698969513 -0.0281140717060336 359339605.020101 53122621.9885342
-0.00788313050292452 -0.0034994321306817 -0.00533999024373202 0.0219629373738125 0.0240530943931194 -0.00243409095233748 0.0171773701726307 -0.00751140473976612 -0.015602155656086 0.046487209772747 0.0241674721816531 -0.0000053337347023551 -0.0207241729430093 -0.00156566644928944 -0.0268865646772149 0.01763630514451 0.0112280489930067 0.0276362734873352 0.0033689710871526 -0.0125935641442272 -0.0264877903060746 352252018.505296 50580351.2241561
0.0118497245181299 -0.0181437581452684 -0.000104310834568898 -0.0371010397353866 -0.00572144500305251 0.0052799254073818 -0.0109438031676084 -0.0101729437912182 0.00306608767756048 0.00205539628784069 -0.00985683463875965 0.0232841384240364 -0.00293501304109952 -0.0207712871812436 -0.0249076670101507 0.0034609800171669 -0.00899230821876759 -0.0172847329785673 0.00692320497613826 -0.0346077746141672 -0.0288838759993115 379904860.265512 52452109.8870285
-0.00620900252573456 -0.0324166027883821 0.0134032802012929 0.0364239338387461 -0.0194079325015063 -0.0531694414081798 -0.00919728836079877 0.0406736275394344 0.00541408532479431 0.0111615641606394 0.0152184153948441 -0.0206471610732639 -0.00852747838531681 0.00918367888076073 -0.0212119216317598 0.0380146094673183 -0.0271191158861521 0.00432559311872912 -0.0231611384397027 0.0393263615982499 0.010652272069851 202395859.866195 23239801.1202124
-0.00688793434725978 0.010047352642709 -0.00011298612929173 0.0273845292198117 -0.00414857413285015 -0.0112391793215354 0.00447753864935019 0.00969606376120489 -0.0095855488834069 0.00215850361907157 -0.0346217272115135 0.00852629933336388 -0.0128979960690399 0.000364820191560496 -0.0043029457791846 0.0088435669788259 -0.0042223847209241 0.00941920741271051 -0.0263086659761401 -0.0118766291511429 0.0306950854652888 162859157.785809 15953551.288379
-0.003484724263668 -0.00823258695060524 -0.0269552716665053 -0.0539798742220241 -0.0155662796925497 0.00389462086755704 -0.015764859494811 0.0357687125297127 -0.0235412801234133 0.0309079887270841 0.00548241310918458 0.0020392711250373 -0.0350431265806069 0.00102419001912644 0.0255101052014093 0.00580727997638036 0.0232002795744293 0.0300876889627321 0.00554770490105435 -0.0142990132372741 0.00208155653757848 223216641.301467 27234247.0242379
-0.0408224181611455 0.0175184764612134 0.00146386041739789 0.000830612827927318 0.010955548496486 0.0273800278598975 0.0197290969523902 -0.014771947315669 -0.00741465164130511 -0.0100621089915974 0.0150379891029837 -0.000303088498953114 -0.00317713526674602 -0.00495763886290244 -0.0102365309222242 -0.0143584922407607 0.0418509985320026 0.00205740357166999 -0.00352594143234413 0.0263081101261645 -0.0249863838478502 326505084.791244 45891880.5263379
-0.0242321767548728 0.0469853552289457 -0.00355686543655831 -0.00921422315581154 0.00443368938624142 0.00754387986365199 0.0153545299961895 -0.0128632449677773 0.00219173111555907 0.0116783814376953 0.0161384677230676 0.0221379252980215 0.0328046363137572 0.00166605043699387 0.00866100417090667 0.0103342409976831 0.010951818864331 0.00587289869027726 -0.00338990108368725 -0.00135565825017706 0.00599547099532235 220378391.331474 25230581.4260235
-0.00989335175250104 0.0296101149056203 -0.0118455410005839 0.00207611625850671 0.0000714629283585645 -0.00145763509244875 0.0156300978052556 -0.0174995986143513 0.0349315893678657 0.0040680369347845 -0.0192449587360784 -0.00965844140162766 -0.00562168325804235 0.0144413214607812 -0.0337854963632088 -0.0114155170693972 0.0448102539348193 -0.00290973128219389 0.0321380101231097 0.00787271913328579 0.0107105477687631 191129721.739664 23157044.0531499
0.00995347976094821 0.00425333932221158 -0.0106528842314784 0.0189399735732743 -0.0126989839778321 0.0217347417689339 0.0117679248524785 0.0185120282740864 0.00944782419164743 0.00201179097913281 -0.00370756170894624 -0.00989670985104669 0.00899029715397266 -0.0482314381867906 -0.00735154506924411 -0.0532711835894129 -0.000557707797587283 -0.0033500592537633 0.0185707591478577 -0.0330071098937889 -0.00291872368321428 247073696.70428 32467040.6362235
0.0216789076674675 0.00600046273329596 -0.00954549789016597 0.0165859166334888 0.0270624411308658 -0.0156413057854456 -0.00732092634293057 0.0261037569117548 -0.0079389973187654 0.00669028225989238 0.00138956949300781 -0.0211220679735336 -0.00441254292966815 0.0130972112608441 0.00167476224062613 0.024379658785699 0.0357055365975392 0.00263273324779367 -0.0129382568517192 -0.0195300629181773 0.0175171846080294 197889560.093491 21403277.6923218
-0.0160999162205707 0.00227118212822153 -0.0198662855092151 0.000654071880077856 -0.0103623778145499 0.0311680508722148 0.0228193448217445 0.00476763402872969 -0.0000822836701427876 -0.0231742359213865 0.0551854389751318 -0.0169921964223215 -0.0182022866685827 0.023155455257226 0.0226428583883521 -0.0176454019736761 0.0182757883357249 0.0149039122411524 0.00974222364657689 0.0192377856701668 -0.0025191306341898 229820506.166065 29744754.8858813
-0.0168215569592083 -0.00889447967920047 -0.0151457633405269 -0.0233380578964497 0.0120243320210144 0.00165047173532929 0.0115074782841921 -0.0135676040479442 -0.0208107422508888 0.0134598008333086 0.00593602335599154 0.0095233635259329 -0.00519149706650173 -0.0314414992528275 -0.00164118084061125 -0.00442444760833954 -0.00631886991760646 -0.00902858199874803 0.0410924953481091 0.0221761541658394 0.00162372847436301 203051271.925977 26558319.4049509
0.0115940608053255 0.0442282813353272 0.0357875202949039 0.00410347969746748 0.00255486302047486 -0.00821017917339727 -0.0195015416908465 0.011881779006646 0.0232761601436386 -0.0175069950703758 0.00329270449176603 -0.0225223808827502 -0.0150600846741417 -0.0185564918355374 0.00273196467874218 -0.0167391600228742 0.0270066768161915 0.00537364388446769 -0.0241310150804916 -0.00410029102709228 0.0140990273040744 211140352.831481 22323876.4046281
-0.0146616939103038 -0.0364116702458701 -0.0248502680043319 -0.000106937980815432 -0.0224513266530458 0.0123669077983224 0.0104091487907882 0.0357017554326061 0.0082151284314219 -0.041149649623601 0.021131918652517 -0.01589352137797 -0.0234325116759266 0.014375038563652 0.011992407893047 0.0133416538114032 0.0122185760168195 0.0166423485195838 -0.035408206448739 0.0053830426739145 -0.0295723142383928 385392691.390964 52825716.976783
